Window_Start,DirAcc,MAE,Mean_VIX,Realised_Vol,Avg_Pair_Corr,Cum_Return
2021-01-01,0.5359911406423035,0.015823386200316977,20.39953488372093,0.2624328353098989,0.571048354407093,0.2353035698602457
2021-07-01,0.5190839694656488,0.014568811659602002,18.757557251908395,0.21970463538368448,0.44196611672962555,0.20700981869426416
2022-01-01,0.5138427464008859,0.02613795097807523,26.362325581395346,0.45010036080331445,0.7081574212064341,-0.29336803698402625
2022-07-01,0.45164835164835165,0.024827703130260604,24.845538461538464,0.39051533696062835,0.6205850029172547,-0.19707542786235843
2023-01-01,0.45424107142857145,0.02254046237417562,18.450546875,0.2892649766287205,0.4658036084795915,0.8706040691643009
2023-07-01,0.5373626373626373,0.019106085191420413,15.142923076923076,0.22054972137919843,0.46541581405739696,0.0883656447398733
2024-01-01,0.5569196428571429,0.015529226263367018,13.817421875,0.21295928586713708,0.3086003695194062,0.43113920887087875
2024-07-01,0.5417582417582417,0.017484088818697376,17.287384615384617,0.26848793532648957,0.4748290439181797,0.2446988600898703
