Date,Ticker,Adj_Close,VIX_Value,Actual,Pred_RF,Pred_GB,Pred_LSTM,Weight_RF,Weight_GB,Weight_LSTM,Ensemble_Delta
2024-03-27,AAPL,171.7469482421875,12.78,-0.0105592696547356,0.001050130269069273,-0.0022743722597747453,0.0009032673,0.34504609800805747,0.2921070061772892,0.36284689581465335,-0.0010945038369425844
2024-03-28,AAPL,169.9334259033203,13.01,-0.0084556033681977,0.0011482070884660162,-0.0022743722597747453,0.00075759826,0.3413125979121408,0.3022006731249558,0.35648672896290323,-0.003279759638318342
2024-04-01,AAPL,168.4965362548828,13.65,-0.0069988116011562,0.0013758263286655183,0.006630114325135465,0.0007604012,0.3371701695143161,0.31258959140902975,0.350240239076654,-0.0011886190085726193
2024-04-02,AAPL,167.3172607421875,14.61,0.0047974046136796,0.0014773862906586977,0.00912257715381273,0.00083262427,0.33528181506372545,0.3177312602561888,0.34698692468008563,-0.00162727603362018
2024-04-03,AAPL,168.1199493408203,14.33,-0.0048923076057353,0.0014773862906586977,0.006630114325135465,0.0009810263,0.33420195361642574,0.32142987058943684,0.3443681757941375,-0.0022799118250244003
2024-04-04,AAPL,167.29745483398438,16.35,0.0045018216881675,0.0014773862906586977,0.010915169538338411,0.001074858,0.3345645925999168,0.3215857968465763,0.34384961055350693,-0.002233537639153539
2024-04-05,AAPL,168.05059814453125,16.03,-0.0066635407673804,0.0012777495092687753,0.00659994374981851,0.0013309005,0.3359417245478231,0.31993728613204003,0.3441209893201369,-0.0006336075371980901
2024-04-08,AAPL,166.9307861328125,15.19,0.00724261186679,0.0013758263286655183,0.00912257715381273,0.0012604556,0.338508727156226,0.31562980785566574,0.34586146498810844,-0.0010815654089732158
2024-04-09,AAPL,168.13980102539062,14.98,-0.0111393648001989,0.0013758263286655183,0.006630114325135465,0.0012331022,0.339906179665665,0.3138358637910411,0.34625795654329394,-0.00041879614701695886
2024-04-10,AAPL,166.26683044433594,15.8,0.0432708301767279,0.0013758263286655183,0.00912257715381273,0.0011991027,0.3412580679784564,0.31206873518327277,0.34667319683827075,-0.0009015354474810971
2024-04-11,AAPL,173.46133422851562,14.91,0.0086267001948106,0.0012777495092687753,0.003445777235633097,0.0012836041,0.34066820765554,0.3140455093422147,0.3452862830022452,0.002936107999280353
2024-04-12,AAPL,174.95773315429688,17.31,-0.0218634523021481,0.0013758263286655183,0.003445777235633097,0.0011475463,0.3399533983836024,0.3161822539314201,0.34386434768497753,0.004404136435015932
2024-04-15,AAPL,171.13255310058594,19.23,-0.0191673139198684,0.0013758263286655183,0.0045929921440822485,0.0012660235,0.3398183962060148,0.3169988044026897,0.34318279939129553,0.001353067045594799
2024-04-16,AAPL,167.85240173339844,18.4,-0.0081474495187664,0.0013758263286655183,0.008136614832837256,0.0014156227,0.3397906110704771,0.3175795935457363,0.34262979538378663,-0.0001495992835200082
2024-04-17,AAPL,166.48483276367188,18.21,-0.0057142726210388,0.0013758263286655183,0.008136614832837256,0.001450537,0.3406309250619791,0.3162460394740529,0.343123035463968,-0.0016244856477894412
2024-04-18,AAPL,165.5334930419922,18.0,-0.0122125809669865,0.0013758263286655183,0.008357764363935339,0.0014702481,0.34205020415661563,0.31384547430240667,0.3441043215409777,-0.002036586733120231
2024-04-19,AAPL,163.51190185546875,18.71,0.0050909320304488,0.0013758263286655183,0.012356727700314407,0.001410142,0.3437555952969002,0.310773925590999,0.3454704791121008,-0.002693925141299211
2024-04-22,AAPL,164.34432983398438,16.94,0.00639155022947,0.0012777495092687753,0.008327593788618384,0.0014159407,0.345410479899176,0.30772019026752834,0.3468693298332956,-0.0026710968945523935
2024-04-23,AAPL,165.39474487304688,15.69,0.0127023768118081,0.0012777495092687753,0.00659994374981851,0.0011995104,0.3463882263804048,0.305867201790663,0.3477445718289322,-0.0024032416282579556
2024-04-24,AAPL,167.4956512451172,15.97,0.0051473103522412,0.0013758263286655183,0.006630114325135465,0.0009014257,0.3457817202750995,0.3072619615979037,0.3469563181269968,0.0003251270933449899
2024-04-25,AAPL,168.35780334472656,15.37,-0.0034728789974747,0.0014773862906586977,0.0030864916363804464,0.00085494964,0.3457041869135047,0.30791089386890985,0.3463849192175854,-0.0022594023736190703
2024-04-26,AAPL,167.7731170654297,15.03,0.0248081454608424,0.0013793094712619544,0.0031212634067892928,0.0009947553,0.34595716672689575,0.30725767036417995,0.3467851629089243,-0.0029906910588381897
2024-04-29,AAPL,171.9352569580078,14.67,-0.018271026963292,0.0013758263286655183,0.003445777235633097,0.00095009006,0.3453115347298463,0.30883562339366777,0.3458528418764859,0.002374199070264564
2024-04-30,AAPL,168.7938232421875,15.65,-0.0060470588150213,0.004587229203053427,0.016304099340957813,0.0009236184,0.3446627382797862,0.31007907546415314,0.34525818625606064,0.005464031478562082
2024-05-01,AAPL,167.7731170654297,15.39,0.0220318377718089,0.0013758263286655183,0.0030864916363804464,0.0011381712,0.3448291563319297,0.30696210645669797,0.34820873721137235,-0.0008775287838486013
2024-05-02,AAPL,171.46946716308594,14.68,0.0598164721573621,0.0012777495092687753,0.003415606660316142,0.0012457302,0.3440315757090896,0.3070198351006244,0.3489485891902861,0.0030925875009174663
2024-05-03,AAPL,181.7261657714844,13.49,-0.0091069343519846,0.0012777495092687753,0.003415606660316142,0.0010991159,0.34246413747546706,0.3097401395815825,0.3477957229429505,0.012650019504686812
2024-05-06,AAPL,180.07119750976562,13.49,0.0037972583340637,0.0012777495092687753,0.003415606660316142,0.00087159633,0.3412202730957062,0.31188834132015103,0.34689138558414284,0.009787192677930942
2024-05-07,AAPL,180.7549743652344,13.23,0.0018640957531672,0.0013758263286655183,0.003445777235633097,0.0007493702,0.34008860387831297,0.3140794306048081,0.345831965516879,0.009139047404971259
2024-05-08,AAPL,181.0919189453125,13.0,0.0100143747409007,0.0013758263286655183,0.003445777235633097,0.0008306778,0.33969900739425235,0.315067994859995,0.3452329977457526,0.007917976664883468
2024-05-09,AAPL,182.9054412841797,12.69,-0.0068904439024264,0.0013758263286655183,0.003445777235633097,0.00096640206,0.3391852127910817,0.3165278577243384,0.34428692948458,0.008488744996756808
2024-05-10,AAPL,181.6451416015625,12.55,0.0176453945701617,0.0013758263286655183,0.003445777235633097,0.0010325233,0.33893640496050687,0.3173136129788564,0.34374998206063667,0.006783652675895325
2024-05-13,AAPL,184.850341796875,13.6,0.0061736690497351,0.0013758263286655183,0.003445777235633097,0.001010061,0.3384609263376895,0.3186699545287869,0.3428691191335237,0.007471457177226281
2024-05-14,AAPL,185.99154663085935,13.42,0.0122180051721443,0.0013758263286655183,0.003445777235633097,0.0010334154,0.33760953025014423,0.32103070757475666,0.34135976217509917,0.008655531817128265
2024-05-15,AAPL,188.2639923095703,12.45,0.0006324328385585,0.0012777495092687753,0.003415606660316142,0.0010293472,0.3358494452862133,0.32607854216082693,0.33807201255295966,0.010222402549304628
2024-05-16,AAPL,188.383056640625,12.42,0.000157947530964,0.0013758263286655183,0.003445777235633097,0.0009533585,0.3349241284509665,0.32909519482170546,0.33598067672732806,0.008132954658246216
2024-05-17,AAPL,188.41281127929688,11.99,0.0061620583775827,0.0013758263286655183,0.003445777235633097,0.0011338426,0.3349268728431816,0.32996790985317853,0.3351052173036399,0.004205164203351824
2024-05-20,AAPL,189.5738220214844,12.15,0.0068572615223385,0.0013758263286655183,0.003445777235633097,0.0012965748,0.33369516949884354,0.333528310512917,0.3327765199882395,0.00526915622884426
2024-05-21,AAPL,190.873779296875,11.86,-0.0075384296109457,0.0013758263286655183,0.003445777235633097,0.0014350921,0.3320904521283163,0.33745422677325004,0.33045532109843373,0.005627092850068085
2024-05-22,AAPL,189.4348907470703,12.29,-0.0210579223757439,0.0013758263286655183,0.003445777235633097,0.0015156965,0.33173260706423685,0.33844106458773154,0.3298263283480316,0.0038214393267979175
2024-05-23,AAPL,185.44578552246097,12.77,0.0165880671007023,0.0013758263286655183,0.008357764363935339,0.0016419447,0.3324130576577391,0.33710206634739837,0.3304848759948626,0.0013557628923665198
2024-05-24,AAPL,188.52197265625,11.93,5.261038143666852e-05,0.0013758263286655183,0.0030864916363804464,0.0017980635,0.3307596906150726,0.34026622257640626,0.32897408680852114,0.0023056135749414215
2024-05-28,AAPL,188.53189086914065,12.92,0.0015791186945928,0.0013758263286655183,0.0030864916363804464,0.0017020135,0.33013903617633844,0.3416733168202892,0.3281876470033724,0.0010983182052902198
2024-05-29,AAPL,188.82960510253903,14.28,0.0052550529339596,0.0013758263286655183,0.0030864916363804464,0.0016996267,0.33027741376827946,0.34133997076268807,0.3283826154690325,0.000894404750099853
2024-05-30,AAPL,189.82191467285156,14.47,0.0050186617239686,0.0013758263286655183,0.0030864916363804464,0.0018127152,0.32981596175813094,0.34169658668789504,0.3284874515539741,0.0009894647046416196
2024-05-31,AAPL,190.77456665039065,12.92,0.0092585527396613,0.0012777495092687753,0.0030563210610634914,0.0019497739,0.3282808318022403,0.3439023669975435,0.3278168012002162,0.001618440977397639
2024-06-03,AAPL,192.54086303710935,13.11,0.0016494222148397,0.0013758263286655183,0.003445777235633097,0.0017989831,0.3260826808608818,0.3471187122154316,0.32679860692368656,0.0029768895240614504
2024-06-04,AAPL,192.8584442138672,13.16,0.0078208452120791,0.0013758263286655183,0.003445777235633097,0.0018462543,0.32512509943934415,0.3476971859145866,0.3271777146460692,0.0026063007099155567
2024-06-05,AAPL,194.36676025390625,12.63,-0.0070964718221513,0.0012777495092687753,0.003415606660316142,0.0018243082,0.32371606773584793,0.3489298275382024,0.3273541047259496,0.0031200356516844665
2024-06-06,AAPL,192.98744201660156,12.58,0.0123919708245618,0.0013758263286655183,0.003445777235633097,0.0016177719,0.32371448635557604,0.3484546095542813,0.32783090409014265,0.0020921461771844893
2024-06-07,AAPL,195.37893676757812,12.22,-0.0191477836367223,0.0013758263286655183,0.003445777235633097,0.00163331,0.32241273318167474,0.35040135865064576,0.32718590816767945,0.004915930377770219
2024-06-10,AAPL,191.6378631591797,12.74,0.0726490163091073,0.0013758263286655183,0.0030864916363804464,0.0016854513,0.32381531493993676,0.3477268223766741,0.3284578626833891,0.000580458246042995
2024-06-11,AAPL,205.56016540527344,12.85,0.0285785843706212,0.0013758263286655183,0.002711885751195022,0.0016303107,0.3247555153303931,0.34612064993643615,0.32912383473317075,0.011528158332190354
2024-06-12,AAPL,211.43478393554688,12.04,0.0054909613404163,0.0012777495092687753,0.002711885751195022,0.0015920696,0.3253974578519692,0.345073207543478,0.32952933460455275,0.014642768211384698
2024-06-13,AAPL,212.59576416015625,11.94,-0.0081682083183446,0.0013758263286655183,0.002711885751195022,0.0014869071,0.32581296399002824,0.34437175347387117,0.32981528253610054,0.013748249694756987
2024-06-14,AAPL,210.85923767089844,12.66,0.0196713609961334,0.0011482070884660162,-0.002648978144960171,0.001536028,0.3265365580556891,0.34317728592605234,0.33028615601825856,0.008965854712469098
2024-06-17,AAPL,215.0071258544922,12.75,-0.0109844026988851,0.0012777495092687753,0.002711885751195022,0.001596858,0.32779889528385764,0.34084501854405025,0.3313560861720921,0.0126090619189487
2024-06-18,AAPL,212.64540100097656,12.3,-0.0215129540341372,0.0011482070884660162,-0.002648978144960171,0.0015830602,0.32901778738350634,0.33875722280901843,0.3322249898074752,0.007727725391702106
2024-06-20,AAPL,208.07077026367188,13.28,-0.0104444620121579,0.0013758263286655183,0.00426099175046406,0.0015777783,0.32966474578762456,0.3380202527515132,0.33231500146086224,0.005764405934101202
2024-06-21,AAPL,205.8975830078125,13.2,0.0031327202671704,0.0013758263286655183,0.007804614439219068,0.001612793,0.33049588416863096,0.33683097378361454,0.3326731420477544,0.005153945346688794
2024-06-24,AAPL,206.5426025390625,13.33,0.004468240782933,0.0013758263286655183,0.007804614439219068,0.0016369463,0.3317050968907489,0.33474754390587563,0.33354735920337547,0.004374883840269358
2024-06-25,AAPL,207.46548461914065,12.84,0.0199931482155131,0.0013758263286655183,0.007804614439219068,0.0017091702,0.332625621744582,0.3330067330156954,0.3343676452397226,0.005586749774855127
2024-06-26,AAPL,211.6133728027344,12.55,0.0039859264593034,0.0013758263286655183,0.0025333417116641757,0.001676912,0.33223023689796577,0.3337334452546245,0.3340363178474097,0.0023566888703589082
2024-06-27,AAPL,212.45684814453125,12.24,-0.0162540187245053,0.0013758263286655183,0.0025333417116641757,0.00167138,0.33160563608758903,0.33473352700176384,0.33366083691064713,0.0012021907607309074
2024-06-28,AAPL,209.00357055664065,12.44,0.0291046572971027,0.0013758263286655183,0.006630114325135465,0.0016825104,0.33171041912050214,0.33469125167617003,0.3335983292033277,-0.0003325652470298949
2024-07-01,AAPL,215.0865478515625,12.22,0.0162398857200585,0.0013758263286655183,0.002711885751195022,0.0018047128,0.3306971562717315,0.3367159936669126,0.33258685006135574,0.003258928796351243
2024-07-02,AAPL,218.57952880859375,12.03,0.0058109598244391,0.0013758263286655183,0.002711885751195022,0.001809513,0.32936526578766623,0.3392501557910196,0.33138457842131425,0.004265102382067813
2024-07-03,AAPL,219.8496856689453,12.09,0.0216203850772784,0.0013758263286655183,0.002711885751195022,0.0017342942,0.3277109886381733,0.34213093378290904,0.3301580775789177,0.005284040379781539
2024-07-05,AAPL,224.60292053222656,12.48,0.0065389107309266,0.0013758263286655183,0.002711885751195022,0.0017059589,0.32655326128953716,0.34389427158255065,0.3295524671279122,0.009109706629723057
2024-07-08,AAPL,226.0715789794922,12.37,0.0037748145952298,0.0013758263286655183,0.002711885751195022,0.001680569,0.3249497095048001,0.3464056981560617,0.3286445923391382,0.009776278093014245
2024-07-09,AAPL,226.92495727539065,12.51,0.0188034982289242,0.0013758263286655183,0.002711885751195022,0.001738054,0.32296547659365155,0.34967633498079975,0.3273581884255487,0.009319456249413268
2024-07-10,AAPL,231.1919403076172,12.85,-0.0232208321411989,0.0012777495092687753,0.0026817151758780668,0.0018015084,0.3215795465629275,0.3519424262765406,0.326478027160532,0.011106037412771644
2024-07-11,AAPL,225.8234710693359,12.92,0.0130509899377462,0.0011482070884660162,-0.002648978144960171,0.0017170936,0.3218689239370231,0.35148675883095465,0.3266443172320223,0.003513709961296252
2024-07-12,AAPL,228.77069091796875,12.46,0.0167432638622648,0.0011482070884660162,-0.002648978144960171,0.001943229,0.32301106274129043,0.34911906281849037,0.32786987444021914,0.005138696152489513
2024-07-15,AAPL,232.60105895996097,13.12,0.0017918827416598,0.0013758263286655183,0.002711885751195022,0.001907113,0.32448680492266946,0.34567585172374654,0.3298373433535841,0.01009069881879291
2024-07-16,AAPL,233.01785278320312,13.19,-0.0252960862305676,0.0011482070884660162,-0.002648978144960171,0.0018415268,0.32615637177681356,0.3416135883758218,0.33223003984736466,0.005934474032303019
2024-07-17,AAPL,227.1234130859375,14.48,-0.0205346273638271,0.0011482070884660162,-0.002827522184491017,0.0017367996,0.32705937632988635,0.3400676340015271,0.33287298966858664,0.0005985723751090018
2024-07-18,AAPL,222.4595184326172,15.93,0.0005797337244317,0.0011482070884660162,-0.0022743722597747453,0.0019513692,0.32737716110428766,0.3401590794515474,0.332463759444165,-0.00255977597200539
2024-07-19,AAPL,222.58848571777344,16.52,-0.0015603021725567,0.0013758263286655183,0.008357764363935339,0.0021217805,0.3283587749560538,0.33935256778839473,0.3322886572555515,0.00045943688335014544
2024-07-22,AAPL,222.24118041992188,14.91,0.0046883588773425,0.0012777495092687753,0.008327593788618384,0.0022638782,0.33092474081799683,0.33577999107094253,0.33329526811106064,-0.00030817003603772345
2024-07-23,AAPL,223.2831268310547,14.72,-0.028754227663439,0.0013758263286655183,0.008357764363935339,0.0020834182,0.3329715703603844,0.332353227941246,0.3346752016983697,9.100518759313744e-05
2024-07-24,AAPL,216.86279296875,18.04,-0.0048046342891238,0.0067093807682335515,0.03132991411463624,0.002055779,0.33565804228633583,0.32795437694974433,0.33638758076391984,0.0038442978376079747
2024-07-25,AAPL,215.8208465576172,18.46,0.0021609109423159,0.0014773862906586977,0.009929207217362939,0.002402437,0.3400605202666352,0.3166615385807668,0.3432779411525981,-0.005329708211038805
2024-07-26,AAPL,216.28721618652344,16.39,0.0012846924276306,0.0011516902310624523,-0.002239600489365898,0.00254443,0.3446046974817722,0.30507275644777815,0.3503225460704497,-0.009192292159834248
2024-07-29,AAPL,216.56507873535156,16.6,0.0025660177629389,0.0012497670504591956,-0.002209429914048943,0.0022509878,0.34962834242488494,0.29403555495571226,0.35633610261940285,-0.008950758852584324
